-0.007017521,-0.024029542,-0.017871132,-0.028029339,-0.02086502,-0.029272212,-0.03589572,0.017463879,0.066487575,-0.004432587,0.075558589,0.018017627,118.3639949,-14.24175974,117.0166358,16705.75176,4.138909118,24.07602985,0
0.000794391,-0.0003013,0.002823257,0.000247067,0.003173752,0.000448559,-0.009293537,0.090100025,0.083683944,0.085211394,0.08419841,0.124012081,96.33702736,43.40269747,85.72932588,14227.63004,4.244670707,24.04399451,0
-0.000886105,-0.003251651,-0.0012864,-0.001539913,-0.001924422,0.001029799,-0.023767263,0.003091208,0.017852218,0.018330976,0.029725149,0.018589789,143.0888218,80.4280938,89.54008259,9547.600441,5.40395676,40.48385641,0
0.000561456,0.001231605,0.000511208,0.00094546,0.000307043,0.000569092,-0.02023349,0.041814262,0.12432089,0.043038771,0.12595665,0.060006403,99.24396024,45.82677435,84.01115678,26345.97167,3.488647993,15.5819086,0
-0.003341726,-0.004590856,-0.00570076,-0.002671861,-0.005856729,0.000624544,-0.082838301,-0.021512152,0.049118143,0.041308011,0.096305639,0.04657386,149.3346024,117.5093441,125.0666757,17463.39802,3.996987558,23.08694443,0
0.007156906,0.036961822,0.024654559,0.047417757,0.031012187,0.054247778,-0.049948114,0.014230259,0.050291237,0.091241661,0.07088034,0.092344685,134.8038754,81.13543283,99.25982836,19037.87356,4.002436299,20.50481326,0
0.002509675,0.013267398,0.00934628,0.017821474,0.011708997,0.021104184,0.004498613,0.01237255,0.028543679,0.026061344,0.028896006,0.028849153,81.04359709,64.6041016,108.5950686,22461.99362,3.739264901,18.24230911,0
0.000824389,0.005780195,0.003109759,0.007453589,0.004022748,0.008630605,-0.004310959,0.002865503,0.013878885,0.003139655,0.014532991,0.00425071,107.2554607,47.61388935,87.33800543,10526.24359,5.387659099,38.43505734,0
0.00078567,0.005232484,0.004670246,0.008376596,0.006000132,0.0111139,0.001188089,0.014049805,0.049782482,0.0158017,0.049796657,0.02114452,88.63286171,48.35866531,92.88375876,25739.31941,3.4995932,15.7330905,0
-0.010322778,-0.019697419,-0.020236523,-0.016957734,-0.022106409,-0.010587464,-0.008186186,0.003930331,0.015001077,-0.001288227,0.017089352,0.004136064,118.6215861,-18.14735913,192.634467,12375.56375,4.327466871,51.73648793,0
0.020763416,0.044565548,0.041553114,0.042576776,0.04514546,0.033647234,-0.001469156,0.013882837,0.013630665,0.014035562,0.013709611,0.019741584,96.15176911,45.31342793,189.3933975,28635.90348,2.745241156,15.16156975,0
0.031867795,0.008348695,0.044630422,-0.000754473,0.032304829,-0.01140047,-0.003499272,0.000444682,0.002858679,0.003118904,0.004518512,0.003150445,140.7533948,81.88566699,239.8306373,32242.92058,2.433681826,18.02389367,0
0.002255941,0.00555972,0.004860013,0.0060015,0.005291532,0.005722102,-0.001620355,0.003135139,0.009804444,0.003049623,0.009937438,0.004373705,99.38429938,44.20783519,134.9803206,23683.82988,3.383279562,16.68010044,0
-0.015366169,0.001325671,-0.019803075,0.005462257,-0.012211984,0.009258185,-0.024236494,-0.006230625,0.014794674,0.012838012,0.028395246,0.014270082,148.5988725,115.8885185,194.4298274,11663.96875,4.035525301,54.95277895,0
0.0201587,0.035637697,0.039159116,0.032368722,0.041609154,0.023322008,-0.011947072,0.003344497,0.012012117,0.021466443,0.016941768,0.021725419,134.8444535,81.14444467,159.3429825,18032.85536,3.604784086,22.7269583,0
0.009172523,0.009572217,0.015571883,0.006780639,0.014934307,0.002156767,0.000631366,0.001700837,0.003879674,0.003356393,0.003930711,0.003762741,80.75688484,63.12658824,194.9719622,16690.57502,3.812986588,34.21576421,0
-0.001318401,-0.001971405,-0.002441995,-0.00159969,-0.002560943,-0.000878685,-0.000594845,0.000387883,0.001820561,0.000241326,0.001915276,0.000456828,108.0941526,31.88831127,206.5707598,19781.25253,3.373937855,29.17275472,0
-0.003109059,-0.011234418,-0.007576546,-0.011859122,-0.009255227,-0.010958559,0.000133984,0.001515048,0.004887155,0.00037931,0.004888992,0.001561809,88.42959447,14.05573319,167.738616,29415.35594,2.916832638,14.0529408,0
-0.017573554,-0.000576846,-0.009880249,0.000762921,0.011459911,0.001907537,-0.002281838,0.00108954,0.004133787,-0.000448899,0.004721756,0.001178392,118.8985678,-22.39205012,340.0038396,16036.13465,2.701216203,167.9762893,0
-0.005201434,0.008578633,-0.004185693,0.009964387,0.001086695,0.009659946,-0.000797403,0.00750727,0.007182758,0.007161883,0.007226884,0.010375532,96.33482322,43.65121508,203.2295793,11762.73934,3.986534454,58.94237204,0
0.005148401,-5.85E-05,0.004820881,-0.000792802,0.000109021,-0.001433662,-0.000996442,0.000126539,0.000715633,0.000687956,0.001226796,0.000699497,144.3145331,79.57777997,325.5574709,8849.071474,3.105634187,449.4671515,0
0.008403075,0.007460169,0.013571453,0.005098839,0.012163939,0.001357104,-0.000349412,0.000666168,0.002184534,0.000796324,0.002212301,0.001038226,99.08737213,50.08570833,228.8323377,23821.88002,2.90731886,26.22358596,0
-0.005010927,5.20E-05,0.000867835,0.000403657,0.008295198,0.000669048,-0.006066306,-0.001549768,0.003676009,0.003145377,0.007093174,0.003506448,148.7853287,116.230067,340.7328701,8526.718171,2.804981697,573.6594722,0
0.007947077,0.024901859,0.020152167,0.022028191,0.026356663,0.014330168,-0.006473692,0.001801855,0.006867891,0.012306738,0.009438041,0.012437946,133.3075923,81.67039117,199.4300854,15222.19815,3.964714835,40.36758887,0
0.008595875,0.000168989,0.006167329,-0.000391551,-0.003496376,-0.000805535,0.000286398,0.000768359,0.00178298,0.001564235,0.001805835,0.001742758,80.87459126,63.83953736,288.0668207,21844.48696,2.685722732,53.90517494,0
0.000989672,-6.56E-05,0.00081595,-0.000142656,-0.000252565,-0.000188259,-0.000173179,0.000112109,0.000554449,0.000119206,0.000580865,0.000163641,107.3459017,46.7575579,322.0119322,10762.68428,3.153259704,295.6872339,0
0.009647946,0.002539827,0.013484885,-0.000116145,0.00966158,-0.003219262,5.12E-05,0.000577363,0.002071384,0.0005269,0.002072018,0.000781647,88.58273711,42.38350951,211.2106419,16632.75478,3.484497604,38.19330271,0
-0.000855377,-0.000161217,-0.000488838,-0.000114861,0.000691495,-5.43E-05,-0.000983046,0.000468052,0.001822169,-0.000109621,0.00207043,0.000480718,118.3465183,-13.18147104,484.0161899,8866.91703,1.576786475,2105.3124,0
0.015256111,0.000285126,0.006646771,-0.000758715,-0.012995935,-0.001604092,-0.000205022,0.001918384,0.001865689,0.001871832,0.00187692,0.002680289,96.27112139,44.29632754,356.4619429,11049.24456,2.627124847,410.2950467,0
2.17E-05,-5.94E-05,0.00112363,-7.60E-05,0.001049872,-8.92E-05,-0.000391639,4.98E-05,0.000260155,0.000227596,0.000470172,0.00023297,146.404962,77.66955729,501.3560147,8512.016678,1.287180588,2626.990824,0
0.000354281,0.000109762,0.000702328,5.83E-05,0.000546859,-5.80E-06,-7.03E-05,0.000133347,0.00042218,0.000124832,0.000427996,0.00018266,99.45591462,43.11101729,394.1942261,9726.163455,2.264403414,778.611636,0
-0.001015687,1.31E-05,-0.000190519,3.70E-05,0.001689491,4.82E-05,-0.002314165,-0.000589768,0.001394599,0.001182459,0.0027019,0.001321376,148.9253158,116.5083866,534.4980101,8434.035187,0.743167048,3451.775896,0
0.018195325,0.001203262,0.017103556,-0.000551414,0.000209226,-0.00211145,-0.002859504,0.00079272,0.003018665,0.005388368,0.004158017,0.005446367,133.4490036,81.63086175,291.9249974,18259.13909,2.838221455,77.19383006,0
0.009329025,0.000107218,0.004650691,-0.000546776,-0.007029158,-0.001065242,0.000153293,0.00041035,0.0009488,0.000825008,0.000961104,0.000921426,80.82230892,63.55475235,364.9586354,14725.09223,2.551655217,257.0603694,0
0.00046852,-2.27E-05,-0.000323303,-5.58E-05,-0.001035918,-7.69E-05,-8.49E-05,5.48E-05,0.00027098,5.69E-05,0.000283961,7.90E-05,107.3912823,46.04954856,450.6259636,9081.838295,1.899687483,1512.068335,0
0.004779729,7.12E-06,0.004234022,-0.000450569,-0.000657731,-0.000820087,1.45E-05,0.000162846,0.000594226,0.000162237,0.000594403,0.000229869,88.59924931,44.89259235,334.6569803,8926.16061,3.022574745,489.7257737,0
